"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3.358490566037736","0.012909971025512869","0.29775280898876405","0.0","2","6","false","HopC1_Pto DC3000","12.0","0","2","0","0.8820754716981132","false","0","HopC1_Pto DC3000","1060","0.5"
"3.5283018867924527","0.013954831237668401","0.28342245989304815","0.0","2","6","false","HopAG1_Psy B728A","11.0","0","2","0","0.8735849056603774","false","0","HopAG1_Psy B728A","878","0.5"
"3.7547169811320753","0.0","0.2663316582914573","0.0","1","6","false","HopAB2_Pto DC3000","20.0","0","1","0","0.8622641509433961","false","0","HopAB2_Pto DC3000","0","0.0"
"3.7547169811320753","0.0","0.2663316582914573","0.0","1","6","false","HopAF1_Psy B728A","20.0","0","1","0","0.8622641509433961","false","0","HopAF1_Psy B728A","0","0.0"
"3.2264150943396226","0.03452403646806463","0.30994152046783624","0.0","3","6","false","HopD1_Pph 1448A","9.666666666666666","0","3","0","0.8886792452830189","false","0","HopD1_Pph 1448A","1980","0.3333333333333333"
"3.7547169811320753","0.0","0.2663316582914573","0.0","1","6","false","HopG1_Pto DC3000","20.0","0","1","0","0.8622641509433961","false","0","HopG1_Pto DC3000","0","0.0"
"3.6226415094339623","0.0025087087949780184","0.2760416666666667","0.0","2","6","false","HopV1_Pph 1448A","14.0","0","2","0","0.868867924528302","false","0","HopV1_Pph 1448A","238","0.5909090909090909"
"3.7547169811320753","0.0","0.2663316582914573","0.0","1","6","false","HopAF1_Ppi 1704B","20.0","0","1","0","0.8622641509433961","false","0","HopAF1_Ppi 1704B","0","0.0"
"2.839622641509434","0.20306333790759906","0.35215946843853824","0.0","10","6","false","AT3G49580","4.8","0","10","0","0.9080188679245284","false","0","AT3G49580","11218","0.11875"
"3.2830188679245285","0.19839132679018184","0.30459770114942525","0.0","12","7","false","AvrPto1_Psy B728A","2.9166666666666665","0","12","0","0.8858490566037736","false","0","AvrPto1_Psy B728A","11930","0.09583333333333334"
"3.0377358490566038","0.1324870684275519","0.32919254658385094","0.0","10","6","false","AvrPto1_Pto DC3000","3.3","0","10","0","0.8981132075471698","false","0","AvrPto1_Pto DC3000","7282","0.12105263157894737"
"3.830188679245283","0.0","0.26108374384236455","0.0","1","7","false","HopAO1_Pto DC3000","10.0","0","1","0","0.8584905660377359","false","0","HopAO1_Pto DC3000","0","0.0"
"3.2830188679245285","0.11996049162313839","0.30459770114942525","0.0","9","7","false","AvrPto1_Pla A7386","3.2222222222222223","0","9","0","0.8858490566037736","false","0","AvrPto1_Pla A7386","6754","0.1388888888888889"
"3.830188679245283","0.0","0.26108374384236455","0.0","1","7","false","HopAF1_Pto DC3000","10.0","0","1","0","0.8584905660377359","false","0","HopAF1_Pto DC3000","0","0.0"
"3.6037735849056602","0.00460275778716119","0.2774869109947644","0.0","2","7","false","AvrPto5_Pma M4a","7.5","0","2","0","0.869811320754717","false","0","AvrPto5_Pma M4a","442","0.5909090909090909"
"3.830188679245283","0.0","0.26108374384236455","0.0","1","7","false","HopX1_Pto DC3000","10.0","0","1","0","0.8584905660377359","false","0","HopX1_Pto DC3000","0","0.0"
"3.641509433962264","0.023966012552524608","0.2746113989637306","0.0","3","6","false","AvrPto1_Pmo M301020","4.666666666666667","0","3","0","0.8679245283018868","false","0","AvrPto1_Pmo M301020","1130","0.36666666666666664"
"3.141509433962264","0.10692567585008288","0.3183183183183183","0.0","8","6","false","AT3G47620","4.125","0","8","0","0.8929245283018868","false","0","AT3G47620","5714","0.15625"
"3.9622641509433962","0.003280495854936955","0.2523809523809524","0.0","2","7","false","HopF3_Pph 1448A","5.5","0","2","0","0.8518867924528302","false","0","HopF3_Pph 1448A","236","0.5625"
"3.4339622641509435","0.054106331529176044","0.2912087912087912","0.0","7","5","false","AvrB4-1_Pph 1448A","3.4285714285714284","0","7","0","0.8783018867924529","false","0","AvrB4-1_Pph 1448A","3154","0.17346938775510204"
"4.132075471698113","0.0","0.24200913242009134","0.0","1","7","false","AvrRps4_Pph 1448A","8.0","0","1","0","0.8433962264150944","false","0","AvrRps4_Pph 1448A","0","0.0"
"3.6037735849056602","0.0714347663792095","0.2774869109947644","0.0","6","6","false","AvrB1_Pgy R0","3.6666666666666665","0","6","0","0.869811320754717","false","0","AvrB1_Pgy R0","3798","0.19047619047619047"
"3.811320754716981","0.018424242940803488","0.2623762376237624","0.0","3","7","false","AvrRpm1_Pma M2","4.666666666666667","0","3","0","0.8594339622641509","false","0","AvrRpm1_Pma M2","1338","0.36666666666666664"
"4.132075471698113","0.0","0.24200913242009134","0.0","1","7","false","HopAF1_Pph 1448A","8.0","0","1","0","0.8433962264150944","false","0","HopAF1_Pph 1448A","0","0.0"
"3.141509433962264","0.08095998349389887","0.3183183183183183","0.0","8","6","false","AT3G48150","4.875","0","8","0","0.8929245283018868","false","0","AT3G48150","5624","0.16847826086956522"
"3.2264150943396226","0.04489138513726441","0.30994152046783624","0.0","5","6","false","HopBF1_Pla 107","4.8","0","5","0","0.8886792452830189","false","0","HopBF1_Pla 107","3422","0.2375"
"3.69811320754717","0.005373386420977652","0.27040816326530615","0.0","2","6","false","HopP1_Pto DC3000","6.5","0","2","0","0.8650943396226415","false","0","HopP1_Pto DC3000","386","0.5"
"3.3773584905660377","0.03412699417379453","0.29608938547486036","0.0","4","6","false","AvrPto1_Pla 107","4.75","0","4","0","0.881132075471698","false","0","AvrPto1_Pla 107","2112","0.28846153846153844"
"3.0660377358490565","0.12033083792082995","0.3261538461538462","0.0","7","6","false","AT4G17680","5.285714285714286","0","7","0","0.8966981132075471","false","0","AT4G17680","6674","0.15873015873015872"
"4.037735849056604","0.018867924528301886","0.24766355140186913","0.0","2","7","false","AvrRpm1_Psy B728A","4.0","0","2","0","0.8481132075471699","false","0","AvrRpm1_Psy B728A","684","0.5"
"3.5849056603773586","0.01451003041088087","0.2789473684210526","0.0","2","5","false","HopAT1_Pph 1448A","6.0","0","2","0","0.870754716981132","false","0","HopAT1_Pph 1448A","770","0.5"
